"","condition","director","matcher","dyad","trial_no","round_no","target","clue","guess","success","RT","symmetry","FAS_d","BAS_d","FAS_m","BAS_m","clue_rank","guess_rank","oc_c_ratio","clue_zipf","max_BAS","difficulty"
"2568",1,45,46,"23",79,4,"school","headmaster","school",1,14.64896083,NA,NA,NA,NA,NA,NA,NA,NA,3.34491258562788,0.286206896551724,"2"
"2569",1,46,45,"23",80,4,"sugar","sweet","candy",0,8.56907392,NA,0.208191126279863,0.14041095890411,0.197278911564626,0.0958904109589041,5,2,2.02439024390244,5.16141784985788,0.284246575342466,"2"
"2570",1,45,46,"23",81,5,"beer","lager","beer",1,16.22979903,NA,0.0306122448979592,0.33739837398374,0.0306122448979592,0.33739837398374,1,1,1,2.70680749011528,0.33739837398374,"4"
"2571",1,46,45,"23",82,5,"help","assistance","help",1,9.41205716,NA,0.0208333333333333,0.29368029739777,0.0208333333333333,0.29368029739777,2,1,1.05247410817031,4.03924595003088,0.309090909090909,"3"
"2572",1,45,46,"23",83,5,"eve","adam","eve",1,9.42761111,NA,0.128676470588235,0.294117647058824,0.128676470588235,0.294117647058824,1,1,1,4.5685256709895,0.294117647058824,"2"
"2573",1,46,45,"23",84,5,"hay","straw","hay",1,26.22951698,NA,0.075,0.1438127090301,0.075,0.1438127090301,3,1,2.25253848673436,3.79562482520164,0.323943661971831,"4"
"2574",1,45,46,"23",85,5,"pain","hurt","pain",1,6.823725939,NA,0.158620689655172,0.227891156462585,0.158620689655172,0.227891156462585,5,1,1.22987140422455,5.39099663507305,0.280276816608997,"1"
"2575",1,46,45,"23",86,5,"car","drive","car",1,7.74164915,NA,0.0684931506849315,0.238754325259516,0.0684931506849315,0.238754325259516,12,1,1.24207896051974,5.18454077995013,0.296551724137931,"2"
"2576",1,45,46,"23",87,5,"love","heart","beat",0,19.37319899,NA,0.0745762711864407,0.174496644295302,0.0168918918918919,0.0671140939597315,16,2,1.72323830016138,5.38714300352984,0.300699300699301,"3"
"2577",1,46,45,"23",88,5,"poison","anthrax","drug",0,16.48777914,NA,0.00687285223367698,NA,NA,NA,NA,NA,NA,3.11790894484529,0.331983805668016,"4"
"2578",1,45,46,"23",89,5,"hate","despise","hate",1,9.53897786,NA,0.0350877192982456,0.303370786516854,0.0350877192982456,0.303370786516854,2,1,1.01202079272255,3.6554461220366,0.307017543859649,"3"
"2579",1,46,45,"23",90,5,"vinegar","acetic","monk",0,16.71490002,NA,0.0069204152249135,NA,NA,NA,NA,NA,NA,1.59286413780844,0.314741035856574,"4"
"2580",1,45,46,"23",91,5,"heart","love","heart",1,14.75660586,NA,0.174496644295302,0.0745762711864407,0.174496644295302,0.0745762711864407,15,1,4.11354581673307,6.04667918562658,0.306772908366534,"3"
"2581",1,46,45,"23",92,5,"spider","arachnid","spider",1,10.4642961,NA,0.0622837370242214,0.343629343629344,0.0622837370242214,0.343629343629344,1,1,1,2.4379621778227,0.343629343629344,"4"
"2582",1,45,46,"23",93,5,"god","deity","god",1,10.8774159,NA,0.0546075085324232,0.292134831460674,0.0546075085324232,0.292134831460674,1,1,1,2.75423214004342,0.292134831460674,"2"
"2583",1,46,45,"23",94,5,"water","liquid","drink",0,33.11932707,NA,0.0610169491525424,0.255972696245734,0.0308219178082192,0.0546075085324232,7,5,1.22344009489917,3.88952932806997,0.313167259786477,"4"
"2584",1,45,46,"23",95,5,"gland","hypothalamus","memory",0,41.68720484,NA,NA,NA,NA,NA,NA,NA,NA,2.86003586621145,0.375,"4"
"2585",1,46,45,"23",96,5,"smell","odor","smell",1,9.01207399,NA,0.0927835051546392,0.281138790035587,0.0927835051546392,0.281138790035587,1,1,1,3.37101538819208,0.281138790035587,"1"
"2586",1,45,46,"23",97,5,"clap","applause","crowd",0,16.61578298,NA,0.0962199312714777,0.161971830985915,NA,0.0176056338028169,2,13,1.54885623390395,4.05300995530019,0.250871080139373,"1"
"2587",1,46,45,"23",98,5,"math","equation","sum",0,32.37534904,NA,0.0141843971631206,0.208333333333333,0.00348432055749129,0.0104166666666667,3,22,1.08710801393728,3.54468717312435,0.226480836236934,"1"
"2588",1,45,46,"23",99,5,"ghost","haunting","ghost",1,17.390697,NA,NA,0.195804195804196,NA,0.195804195804196,6,1,1.45371856607812,3.33715712093112,0.284644194756554,"2"
"2589",1,46,45,"23",100,5,"fish","salmon","fish",1,9.21270084,NA,0.0369127516778524,0.289198606271777,0.0369127516778524,0.289198606271777,6,1,1.12283821633397,3.81687894918131,0.324723247232472,"4"
"2590",1,45,46,"23",101,6,"river","stream","river",1,19.23563194,NA,0.0808080808080808,0.181184668989547,0.0808080808080808,0.181184668989547,4,1,1.60173480365788,3.90567596402053,0.29020979020979,"2"
"2591",1,46,45,"23",102,6,"job","career","job",1,9.84594584,NA,0.0446735395189003,0.229452054794521,0.0446735395189003,0.229452054794521,3,1,1.29075874980498,4.65469344510314,0.29616724738676,"2"
"2592",1,45,46,"23",103,6,"death","reaper","death",1,18.40150213,NA,0.0104166666666667,0.138297872340426,0.0104166666666667,0.138297872340426,13,2,2.07315761161915,3.49323126646491,0.286713286713287,"2"
"2593",1,46,45,"23",104,6,"umbrella","parasol","umbrella",1,13.72593498,NA,0.0240549828178694,0.244604316546763,0.0240549828178694,0.244604316546763,1,1,1,2.72319790630345,0.244604316546763,"1"
"2594",1,45,46,"23",105,6,"code","cipher","vice",0,35.38137603,NA,0.0171232876712329,0.181034482758621,NA,NA,2,NA,1.6745406824147,3.17832486731694,0.303149606299213,"3"
"2595",1,46,45,"23",106,6,"nose","nostril","nose",1,9.00891185,NA,0.0421052631578947,0.297872340425532,0.0421052631578947,0.297872340425532,1,1,1,2.84813664291175,0.297872340425532,"2"
"2596",1,45,46,"23",107,6,"story","tale","story",1,8.595047,NA,0.168384879725086,0.240549828178694,0.168384879725086,0.240549828178694,3,1,1.20223992035839,4.07929461666287,0.289198606271777,"2"
"2597",1,46,45,"23",108,6,"window","glass","cup",0,19.73818684,NA,0.162162162162162,0.089041095890411,0.0406779661016949,0.0582191780821918,8,4,4.06911928651059,4.78277534750125,0.36231884057971,"4"
"2598",1,45,46,"23",109,6,"bone","skeleton","bone",1,10.6022501,NA,0.0950704225352113,0.0208333333333333,0.0950704225352113,0.0208333333333333,30,10,15.9336099585062,3.71013543346421,0.33195020746888,"4"
"2599",1,46,45,"23",110,6,"pizza","italian","pizza",1,41.16174912,NA,0.0616438356164384,0.0821917808219178,0.0616438356164384,0.0821917808219178,5,3,3.69195402298851,3.58186875350698,0.303448275862069,"3"
"2600",1,45,46,"23",111,6,"lawn","mower","lawn",1,8.69077992,NA,0.0976430976430976,0.275193798449612,0.0976430976430976,0.275193798449612,1,1,1,3.17264773442525,0.275193798449612,"1"
"2601",1,46,45,"23",112,6,"food","nourishment","food",1,8.57867098,NA,0.0171232876712329,0.297202797202797,0.0171232876712329,0.297202797202797,1,1,1,3.09117469159804,0.297202797202797,"2"
"2602",1,45,46,"23",113,6,"name","gideon","you",0,31.65394115,NA,NA,NA,NA,NA,NA,NA,NA,3.66841109920097,0.307692307692308,"3"
"2603",1,46,45,"23",114,6,"paper","pen","write",0,23.83952212,NA,0.0675675675675676,0.107744107744108,0.0753424657534247,0.111111111111111,32,3,2.75929054054054,4.39289349705258,0.297297297297297,"2"
"2604",1,45,46,"23",115,6,"space","cosmos","space",1,16.00866199,NA,0.00337837837837838,0.0989761092150171,0.00337837837837838,0.0989761092150171,25,3,2.98589880317573,3.47935486298092,0.29553264604811,"2"
"2605",1,46,45,"23",116,6,"ocean","atlantic","ocean",1,11.39902997,NA,0.00675675675675676,NA,0.00675675675675676,NA,NA,NA,NA,3.99512552026312,0.343396226415094,"4"
"2606",1,45,46,"23",117,6,"noon","midday","noon",1,9.64562202,NA,0.0731707317073171,0.239864864864865,0.0731707317073171,0.239864864864865,1,1,1,2.92530259772405,0.239864864864865,"1"
"2607",1,46,45,"23",118,6,"egg","fertilize","grow",0,23.38864708,NA,NA,NA,NA,NA,NA,NA,NA,2.63425682296667,0.310861423220974,"3"
"2608",1,45,46,"23",119,6,"headache","migraine","headache",1,16.12358904,NA,0.1,0.261324041811847,0.1,0.261324041811847,1,1,1,3.27410537518403,0.261324041811847,"1"
"2609",1,46,45,"23",120,6,"butter","spread","butter",1,11.19907117,NA,0.0172413793103448,0.171929824561404,0.0172413793103448,0.171929824561404,3,1,1.64762833461029,4.49513905828294,0.283276450511945,"1"
"2610",1,47,48,"24",1,1,"god","almighty","god",1,33.50616598,NA,0.0170648464163823,0.282685512367491,0.0170648464163823,0.282685512367491,2,1,1.03342696629213,3.9421416652764,0.292134831460674,"2"
"2611",1,48,47,"24",2,1,"fish","tuna","fish",1,23.2879169,NA,0.0167785234899329,0.287671232876712,0.0167785234899329,0.287671232876712,7,1,1.12879985942717,NA,0.324723247232472,"4"
"2612",1,47,48,"24",3,1,"hate","despise","hate",1,18.50873208,NA,0.0350877192982456,0.303370786516854,0.0350877192982456,0.303370786516854,2,1,1.01202079272255,3.6554461220366,0.307017543859649,"3"
"2613",1,48,47,"24",4,1,"spider","arachnid","spider",1,15.57880807,NA,0.0622837370242214,0.343629343629344,0.0622837370242214,0.343629343629344,1,1,1,2.4379621778227,0.343629343629344,"4"
"2614",1,47,48,"24",5,1,"ghost","supernatural","ghost",1,30.54940987,NA,0.013745704467354,0.0836236933797909,0.013745704467354,0.0836236933797909,12,1,3.40387016229713,3.64594258129186,0.284644194756554,"2"
"2615",1,48,47,"24",6,1,"poison","venom","poison",1,10.41253686,NA,0.0206185567010309,0.205387205387205,0.0206185567010309,0.205387205387205,2,2,1.61638016858034,NA,0.331983805668016,"4"
"2616",1,47,48,"24",7,1,"eve","day before important festival","eve",1,39.37827492,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294117647058824,"2"
"2617",1,48,47,"24",8,1,"car","vehicle","car",1,9.16077495,NA,0.0513698630136986,0.292517006802721,0.0513698630136986,0.292517006802721,2,1,1.01379310344828,NA,0.296551724137931,"2"
"2618",1,47,48,"24",9,1,"heart","cardiac","heart",1,26.06602311,NA,0.00335570469798658,0.298932384341637,0.00335570469798658,0.298932384341637,2,1,1.02622841965471,3.59933018005767,0.306772908366534,"3"
"2619",1,48,47,"24",10,1,"water","rain","weather",0,50.03538418,NA,0.0101694915254237,0.0939597315436242,0.161073825503356,0.023489932885906,137,10,3.3329944077275,4.68890469210387,0.313167259786477,"4"
"2620",1,47,48,"24",11,1,"beer","alcohol","wine",0,19.77458405,NA,0.0476190476190476,0.109215017064846,0.0476190476190476,0.0546075085324232,14,5,3.08930386178862,4.21920450518348,0.33739837398374,"4"
"2621",1,48,47,"24",12,1,"help","aid","help",1,9.20480824,NA,0.125,0.256055363321799,0.125,0.256055363321799,3,1,1.20712530712531,4.14309249086353,0.309090909090909,"3"
"2622",1,47,48,"24",13,1,"pain","hurt","injure",0,9.56592989,NA,0.158620689655172,0.227891156462585,0.245674740484429,0.0136054421768707,5,11,1.22987140422455,5.39099663507305,0.280276816608997,"1"
"2623",1,48,47,"24",14,1,"smell","odor","smell",1,11.91412902,NA,0.0927835051546392,0.281138790035587,0.0927835051546392,0.281138790035587,1,1,1,3.37101538819208,0.281138790035587,"1"
"2624",1,47,48,"24",15,1,"clap","applause","clap",1,12.52353096,NA,0.0962199312714777,0.161971830985915,0.0962199312714777,0.161971830985915,2,1,1.54885623390395,4.05300995530019,0.250871080139373,"1"
"2625",1,48,47,"24",16,1,"vinegar","balsamic","vinegar",1,17.04488707,NA,0.0173010380622837,0.314741035856574,0.0173010380622837,0.314741035856574,1,1,1,2.24607665158378,0.314741035856574,"4"
"2626",1,47,48,"24",17,1,"gland","secretory organ","anus",0,12.11966991,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,"4"
"2627",1,48,47,"24",18,1,"math","arithmetic","math",1,18.10215521,NA,0.024822695035461,0.223776223776224,0.024822695035461,0.223776223776224,2,1,1.0120862369338,3.1894612334349,0.226480836236934,"1"
"2628",1,47,48,"24",19,1,"love","adore","love",1,23.88162708,NA,0.023728813559322,0.300699300699301,0.023728813559322,0.300699300699301,1,1,1,3.88843123777092,0.300699300699301,"3"
"2629",1,48,47,"24",20,1,"hay","fodder","hay",1,80.68670416,NA,NA,0.0552995391705069,NA,0.0552995391705069,6,4,5.85798122065728,2.59286413780844,0.323943661971831,"4"
"2630",1,47,48,"24",21,2,"book","read","book",1,22.06665707,NA,0.178451178451178,0.178947368421053,0.178451178451178,0.178947368421053,10,1,1.59389529007479,5.38184516615161,0.285223367697594,"2"
"2631",1,48,47,"24",22,2,"baby","toddler","baby",1,8.26966977,NA,0.0102739726027397,0.156996587030717,0.0102739726027397,0.156996587030717,23,1,2.04265367316342,NA,0.320689655172414,"4"
"2632",1,47,48,"24",23,2,"cave","cavern","cave",1,26.22962689,NA,0.0307167235494881,0.253787878787879,0.0307167235494881,0.253787878787879,1,1,1,3.04770899781695,0.253787878787879,"1"
"2633",1,48,47,"24",24,2,"camel","bactrian","bacteria",0,78.52470994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30188679245283,"3"
"2634",1,47,48,"24",25,2,"laugh","giggle","laugh",1,8.33368611,NA,0.0709459459459459,0.286195286195286,0.0709459459459459,0.286195286195286,1,1,1,3.23631681429463,0.286195286195286,"2"
"2635",1,48,47,"24",26,2,"idea","thought","idea",1,22.57863498,NA,0.195035460992908,0.134545454545455,0.195035460992908,0.134545454545455,4,1,2.0493839427663,NA,0.275735294117647,"1"
"2636",1,47,48,"24",27,2,"part","section","part",1,25.74686909,NA,0.0408163265306122,0.152777777777778,0.0408163265306122,0.152777777777778,2,1,1.82217782217782,4.43640834975408,0.278388278388278,"1"
"2637",1,48,47,"24",28,2,"spice","chili",NA,NA,NA,NA,0.0272108843537415,0.0136054421768707,NA,NA,38,NA,21.7088607594937,3.87503291611308,0.29535864978903,"2"
"2638",1,47,48,"24",29,2,"music","concert","performance",0,22.66713691,NA,0.00342465753424658,0.214046822742475,0.0109090909090909,0.0267558528428094,14,6,1.38365635888502,4.24414215180659,0.29616724738676,"2"
"2639",1,48,47,"24",30,2,"sand","beach","sea",0,20.70212793,NA,0.207357859531773,0.273333333333333,0.01,0.04,2,6,1.12763113932509,4.75258168398866,0.308219178082192,"3"
"2640",1,47,48,"24",31,2,"party","clubbing","party",1,24.242836,NA,NA,NA,NA,NA,NA,NA,NA,2.83590218649474,0.25938566552901,"1"
"2641",1,48,47,"24",32,2,"sleep","dream","sleep",1,18.5103581,NA,0.0745762711864407,0.190311418685121,0.0745762711864407,0.190311418685121,10,1,1.49851851851852,5.12427918331857,0.285185185185185,"2"
"2642",1,47,48,"24",33,2,"understanding","acknowledge","recognize",0,26.85246801,NA,NA,NA,0.0211267605633803,0.0518518518518519,NA,2,NA,3.78876379021767,0.25,"1"
"2643",1,48,47,"24",34,2,"jeans","denim","jean",0,1.19119191,NA,0.110344827586207,0.288135593220339,0.135458167330677,0.0169491525423729,1,6,1,2.82331305918672,0.288135593220339,"2"
"2644",1,47,48,"24",35,2,"blood","erythrocyte","bacteria",0,39.18987679,NA,NA,NA,NA,NA,NA,NA,NA,1.59286413780844,0.291666666666667,"2"
"2645",1,48,47,"24",36,2,"brain","cerebral","brain",1,12.67587113,NA,0.00346020761245675,0.232974910394265,0.00346020761245675,0.232974910394265,4,1,1.21343719571568,3.30886748144324,0.282700421940928,"1"
"2646",1,47,48,"24",37,2,"apple","fruit","apple",1,14.59493709,NA,0.114864864864865,0.153846153846154,0.114864864864865,0.153846153846154,7,1,1.79461279461279,4.33676568829362,0.276094276094276,"1"
"2647",1,48,47,"24",38,2,"moon","lunar","moon",1,6.710607052,NA,0.0306122448979592,0.267605633802817,0.0306122448979592,0.267605633802817,2,1,1.13729977116705,3.31714000740923,0.304347826086957,"3"
"2648",1,47,48,"24",39,2,"snake","serpent","snake",1,11.42511702,NA,0.0492957746478873,0.315254237288136,0.0492957746478873,0.315254237288136,2,1,1.00759013282732,3.29183414214446,0.317647058823529,"4"
"2649",1,48,47,"24",40,2,"rain","precipitation","rain",1,24.24198103,NA,0.023489932885906,NA,0.023489932885906,NA,NA,NA,NA,2.49595412480038,0.293478260869565,"2"
"2650",1,47,48,"24",41,3,"fire","flame","fire",1,12.76225305,NA,0.07,0.249158249158249,0.07,0.249158249158249,6,1,1.19806373537717,3.95647611770059,0.298507462686567,"3"
"2651",1,48,47,"24",42,3,"light","bulb","onion",0,21.41881108,NA,0.09,0.298181818181818,0.0100671140939597,0.0218181818181818,1,8,1,3.59503019956495,0.298181818181818,"3"
"2652",1,47,48,"24",43,3,"hat","cap","hat",1,11.72291207,NA,0.0492957746478873,0.260714285714286,0.0492957746478873,0.260714285714286,4,1,1.2453300124533,4.2727460799213,0.324675324675325,"4"
"2653",1,48,47,"24",44,3,"bee","wasp","bee",1,14.95662308,NA,0.0275862068965517,0.186206896551724,0.0275862068965517,0.186206896551724,7,2,1.57608695652174,NA,0.293478260869565,"2"
"2654",1,47,48,"24",45,3,"tree","palm","hand",0,13.03713608,NA,NA,0.239583333333333,0.0169491525423729,0.270833333333333,14,1,1.37549407114624,4.1217808380861,0.329545454545455,"4"
"2655",1,48,47,"24",46,3,"nut","almond","nut",1,12.08581591,NA,0.0436241610738255,0.205479452054795,0.0436241610738255,0.205479452054795,4,1,1.46185044359949,3.04770899781695,0.300380228136882,"3"
"2656",1,47,48,"24",47,3,"flower","blossom","flower",1,9.62871599,NA,0.0134228187919463,0.26530612244898,0.0134228187919463,0.26530612244898,6,1,1.1993006993007,3.55900587054747,0.318181818181818,"4"
"2657",1,48,47,"24",48,3,"bed","mattress","bed",1,14.43211889,NA,0.0369127516778524,0.23489932885906,0.0369127516778524,0.23489932885906,3,1,1.27243015287296,3.82075084242211,0.298892988929889,"3"
"2658",1,47,48,"24",49,3,"cow","cattle","cow",1,8.89671087,NA,0.00337837837837838,0.168965517241379,0.00337837837837838,0.168965517241379,8,1,1.94196428571429,4.12113791497548,0.328125,"4"
"2659",1,48,47,"24",50,3,"rabbit","bunny","rabbit",1,5.771328926,NA,0.14527027027027,0.267361111111111,0.14527027027027,0.267361111111111,2,1,1.18113465481887,4.26818412114773,0.315789473684211,"4"
"2660",1,47,48,"24",51,3,"deer","doe","deer",1,11.199193,NA,0.0716723549488055,0.28740157480315,0.0716723549488055,0.28740157480315,1,1,1,3.6381871165951,0.28740157480315,"2"
"2661",1,48,47,"24",52,3,"encyclopedia","britannica","dictionary",0,18.93117094,NA,0.0648464163822526,0.309236947791165,NA,0.00803212851405622,1,22,1,2.4057774944513,0.309236947791165,"3"
"2662",1,47,48,"24",53,3,"bird","pigeon","bird",1,12.02413392,NA,0.00677966101694915,0.208904109589041,0.00677966101694915,0.208904109589041,31,1,1.48122486854315,3.77184108510161,0.309433962264151,"3"
"2663",1,48,47,"24",54,3,"tape","gaffa","cake",0,33.29910207,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276923076923077,"1"
"2664",1,47,48,"24",55,3,"doll","barbie","doll",1,7.36951685,NA,0.0481099656357388,0.266891891891892,0.0481099656357388,0.266891891891892,1,1,1,3.63425682296667,0.266891891891892,"1"
"2665",1,48,47,"24",56,3,"fight","argument","conflict",0,30.84222102,NA,0.0204778156996587,0.13013698630137,0.0347222222222222,0.0102739726027397,14,14,2.35396590066716,4.23035386732095,0.306338028169014,"3"
"2666",1,47,48,"24",57,3,"dog","poodle","dog",1,13.57434297,NA,NA,0.278745644599303,NA,0.278745644599303,9,1,1.16955128205128,3.4561869979289,0.326007326007326,"4"
"2667",1,48,47,"24",58,3,"soup","minestrone","soup",1,15.58512712,NA,NA,NA,NA,NA,NA,NA,NA,2.0699853925281,0.284132841328413,"2"
"2668",1,47,48,"24",59,3,"hair","blond","hair",1,33.03750992,NA,0.0201342281879195,0.134948096885813,0.0201342281879195,0.134948096885813,30,1,2.27390539664908,4.01937539917302,0.306859205776173,"3"
"2669",1,48,47,"24",60,3,"plague","bubonic","plague",1,7.67179799,NA,0.0372881355932203,0.382608695652174,0.0372881355932203,0.382608695652174,1,1,1,2.63425682296667,0.382608695652174,"4"
"2670",1,47,48,"24",61,4,"bone","skeleton","bone",1,13.87359691,NA,0.0950704225352113,0.0208333333333333,0.0950704225352113,0.0208333333333333,30,10,15.9336099585062,3.71013543346421,0.33195020746888,"4"
"2671",1,48,47,"24",62,4,"umbrella","parasol","umbrella",1,8.07256699,NA,0.0240549828178694,0.244604316546763,0.0240549828178694,0.244604316546763,1,1,1,2.72319790630345,0.244604316546763,"1"
"2672",1,47,48,"24",63,4,"death","perish","die",0,26.25938416,NA,NA,0.0378787878787879,0.0140845070422535,0.276515151515151,109,1,7.56923076923077,3.41568578311155,0.286713286713287,"2"
"2673",1,48,47,"24",64,4,"egg","scrambled","egg",1,8.37406397,NA,0.0304054054054054,0.0260223048327138,0.0304054054054054,0.0260223048327138,43,5,11.9459604066346,3.85768196081798,0.310861423220974,"3"
"2674",1,47,48,"24",65,4,"space","galaxy","space",1,27.69039321,NA,0.0101351351351351,0.0973154362416107,0.0101351351351351,0.0973154362416107,27,2,3.03685270766679,3.82331305918671,0.29553264604811,"2"
"2675",1,48,47,"24",66,4,"paper","sheet","layer",0,18.61095619,NA,0.00675675675675676,0.212328767123288,NA,NA,5,NA,1.4001743679163,4.06488883550872,0.297297297297297,"2"
"2676",1,47,48,"24",67,4,"headache","migraine","headache",1,14.61910009,NA,0.1,0.261324041811847,0.1,0.261324041811847,1,1,1,3.27410537518403,0.261324041811847,"1"
"2677",1,48,47,"24",68,4,"food","nourishment","eat",0,14.74561214,NA,0.0171232876712329,0.297202797202797,NA,0.034965034965035,1,2,1,3.09117469159804,0.297202797202797,"2"
"2678",1,47,48,"24",69,4,"code","password","secret",0,15.93411207,NA,0.0308219178082192,0.0459363957597173,NA,0.113074204946996,8,1,6.59933373712901,3.90249430523434,0.303149606299213,"3"
"2679",1,48,47,"24",70,4,"job","profession","job",1,7.74316216,NA,0.00343642611683849,0.219858156028369,0.00343642611683849,0.219858156028369,4,1,1.34708328650107,3.95647611770059,0.29616724738676,"2"
"2680",1,47,48,"24",71,4,"noon","midday","noon",1,10.64332294,NA,0.0731707317073171,0.239864864864865,0.0731707317073171,0.239864864864865,1,1,1,2.92530259772405,0.239864864864865,"1"
"2681",1,48,47,"24",72,4,"window","sill","wheat",0,70.07262897,NA,0.0472972972972973,0.36231884057971,NA,NA,1,NA,1,2.67204538385607,0.36231884057971,"4"
"2682",1,47,48,"24",73,4,"name","nomenclature","name",1,30.69263816,NA,0.013986013986014,NA,0.013986013986014,NA,NA,NA,NA,2.33322682730268,0.307692307692308,"3"
"2683",1,48,47,"24",74,4,"ocean","pacific","ocean",1,10.82390404,NA,0.0202702702702703,0.343396226415094,0.0202702702702703,0.343396226415094,1,1,1,3.98556109106811,0.343396226415094,"4"
"2684",1,47,48,"24",75,4,"river","nile","river",1,7.96336913,NA,NA,0.29020979020979,NA,0.29020979020979,1,1,1,3.27410537518403,0.29020979020979,"2"
"2685",1,48,47,"24",76,4,"pizza","calzone","pizza",1,17.46280384,NA,NA,NA,NA,NA,NA,NA,NA,2.0699853925281,0.303448275862069,"3"
"2686",1,47,48,"24",77,4,"lawn","grass","meadow",0,10.54228497,NA,0.242424242424242,0.0884353741496599,0.155709342560554,0.00680272108843537,3,25,3.11180679785331,4.22481496406766,0.275193798449612,"1"
"2687",1,48,47,"24",78,4,"nose","nostrils","nose",1,22.19808984,NA,0.0105263157894737,NA,0.0105263157894737,NA,NA,NA,NA,3.21091223452053,0.297872340425532,"2"
"2688",1,47,48,"24",79,4,"story","plot","land",0,16.91712689,NA,0.0103092783505155,0.150684931506849,0.00333333333333333,0.0376712328767123,7,4,1.91922711434907,4.06415584886738,0.289198606271777,"2"
"2689",1,48,47,"24",80,4,"butter","unsalted","butter",1,52.97744012,NA,0.00344827586206897,NA,0.00344827586206897,NA,NA,NA,NA,NA,0.283276450511945,"1"
"2690",1,47,48,"24",81,5,"smile","grin","smile",1,18.93679595,NA,0.068259385665529,0.283687943262411,0.068259385665529,0.283687943262411,1,1,1,3.43484894239855,0.283687943262411,"1"
"2691",1,48,47,"24",82,5,"bread","toast","bread",1,10.44818592,NA,0.0369127516778524,0.208191126279863,0.0369127516778524,0.208191126279863,8,1,1.58349846874437,NA,0.32967032967033,"4"
"2692",1,47,48,"24",83,5,"wind","breeze","wind",1,7.23884392,NA,0.0612244897959184,0.254237288135593,0.0612244897959184,0.254237288135593,2,1,1.21779359430605,3.90567596402053,0.309608540925267,"3"
"2693",1,48,47,"24",84,5,"cake","pie","pastry",0,24.10655904,NA,0.0305084745762712,0.0531914893617021,0.0245614035087719,0.00709219858156028,31,37,5.64,4.45826425598774,0.3,"3"
"2694",1,47,48,"24",85,5,"bear","grizzly","bear",1,9.57170391,NA,0.0836120401337793,0.326164874551971,0.0836120401337793,0.326164874551971,2,1,1.01462566210768,3.27410537518403,0.330935251798561,"4"
"2695",1,48,47,"24",86,5,"computer","laptop","notebook",0,13.7608192,NA,0.0452961672473868,0.249146757679181,0.0136986301369863,0.0170648464163823,3,12,1.04058853373922,3.54225414445335,0.259259259259259,"1"
"2696",1,47,48,"24",87,5,"poem","rhyme","poem",1,21.87993789,NA,0.0777027027027027,0.143859649122807,0.0777027027027027,0.143859649122807,4,1,1.97821266750217,3.64594258129186,0.284584980237154,"2"
"2697",1,48,47,"24",88,5,"boy","son","child",0,35.10014606,NA,0.0240549828178694,0.0777027027027027,0.0204081632653061,0.0641891891891892,10,4,3.59256414195729,5.61301816944677,0.279151943462898,"1"
"2698",1,47,48,"24",89,5,"adult","mature","old",0,20.06439781,NA,0.106227106227106,0.0642857142857143,0.00338983050847458,0.185714285714286,5,1,4.49139280125196,3.91508343254236,0.288732394366197,"2"
"2699",1,48,47,"24",90,5,"tissue","kleenex","tissue",1,9.23779297,NA,0.0921501706484642,0.251724137931034,0.0921501706484642,0.251724137931034,1,1,1,3.1894612334349,0.251724137931034,"1"
"2700",1,47,48,"24",91,5,"door","open","door",1,26.761204,NA,0.128378378378378,0.106164383561644,0.128378378378378,0.106164383561644,23,2,2.70671116054876,5.50513934830725,0.28735632183908,"2"
"2701",1,48,47,"24",92,5,"fruit","apple","fruit",1,14.94893098,NA,0.153846153846154,0.114864864864865,0.153846153846154,0.114864864864865,37,1,2.6444489058422,4.37390107642957,0.303754266211604,"3"
"2702",1,47,48,"24",93,5,"color","blue","sky",0,11.47732186,NA,0.135416666666667,0.0677966101694915,0.279310344827586,0.206779661016949,28,1,4.60594795539033,5.00975416798145,0.312267657992565,"4"
"2703",1,48,47,"24",94,5,"maze","labyrinth","maze",1,8.00113392,NA,0.0982456140350877,0.249134948096886,0.0982456140350877,0.249134948096886,1,1,1,2.91508343254236,0.249134948096886,"1"
"2704",1,47,48,"24",95,5,"gun","pistol","gun",1,8.4779861,NA,0.024390243902439,0.264084507042254,0.024390243902439,0.264084507042254,3,1,1.24737254901961,4.00279726113974,0.329411764705882,"4"
"2705",1,48,47,"24",96,5,"drink","beverage","drink",1,6.29056716,NA,0.0273972602739726,0.205387205387205,0.0273972602739726,0.205387205387205,4,1,1.27891516204578,3.37101538819208,0.262672811059908,"1"
"2706",1,47,48,"24",97,5,"pig","boar","wild",0,6.48544002,NA,0.00335570469798658,0.23758865248227,0.00706713780918728,0.124113475177305,5,2,1.34806395070909,3.34105216481464,0.320284697508897,"4"
"2707",1,48,47,"24",98,5,"highway","motorway","road",0,12.62491703,NA,0.0137931034482759,0.124137931034483,NA,0.117241379310345,3,2,2.22120098039216,2.1949241291364,0.275735294117647,"1"
"2708",1,47,48,"24",99,5,"melon","honeydew","melon",1,15.1092329,NA,0.0622837370242214,0.320158102766798,0.0622837370242214,0.320158102766798,1,1,1,2.46792540120014,0.320158102766798,"4"
